==========================================
SLURM_JOB_ID = 8015053
SLURM_JOB_NODELIST = a02-01
TMPDIR = /tmp/SLURM_8015053
==========================================
/home1/dpwani/.conda/envs/dipak-vqa-2/lib/python3.10/site-packages/torch/optim/lr_scheduler.py:131: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  warnings.warn("Detected call of `lr_scheduler.step()` before `optimizer.step()`. "
| TRAIN SET | Epoch [01/30], Step [0000/1733], Loss: 6.9094
| TRAIN SET | Epoch [01/30], Step [0001/1733], Loss: 6.8602
| TRAIN SET | Epoch [01/30], Step [0002/1733], Loss: 6.6444
| TRAIN SET | Epoch [01/30], Step [0003/1733], Loss: 6.0174
| TRAIN SET | Epoch [01/30], Step [0004/1733], Loss: 5.1728
| TRAIN SET | Epoch [01/30], Step [0005/1733], Loss: 4.5916
| TRAIN SET | Epoch [01/30], Step [0006/1733], Loss: 5.0155
| TRAIN SET | Epoch [01/30], Step [0007/1733], Loss: 5.2367
| TRAIN SET | Epoch [01/30], Step [0024/1733], Loss: 4.4540
| TRAIN SET | Epoch [01/30], Step [0025/1733], Loss: 4.3864
| TRAIN SET | Epoch [01/30], Step [0026/1733], Loss: 4.6464
| TRAIN SET | Epoch [01/30], Step [0027/1733], Loss: 4.7453
| TRAIN SET | Epoch [01/30], Step [0028/1733], Loss: 4.5097
| TRAIN SET | Epoch [01/30], Step [0029/1733], Loss: 4.2725
| TRAIN SET | Epoch [01/30], Step [0030/1733], Loss: 4.5059
| TRAIN SET | Epoch [01/30], Step [0031/1733], Loss: 4.4064
| TRAIN SET | Epoch [01/30], Step [0032/1733], Loss: 4.2284
| TRAIN SET | Epoch [01/30], Step [0033/1733], Loss: 4.4219
| TRAIN SET | Epoch [01/30], Step [0034/1733], Loss: 4.4606
| TRAIN SET | Epoch [01/30], Step [0035/1733], Loss: 4.6723
| TRAIN SET | Epoch [01/30], Step [0036/1733], Loss: 4.3685
| TRAIN SET | Epoch [01/30], Step [0037/1733], Loss: 4.5560
| TRAIN SET | Epoch [01/30], Step [0038/1733], Loss: 4.5470
| TRAIN SET | Epoch [01/30], Step [0039/1733], Loss: 4.6185
| TRAIN SET | Epoch [01/30], Step [0040/1733], Loss: 4.2604
| TRAIN SET | Epoch [01/30], Step [0041/1733], Loss: 4.3436
| TRAIN SET | Epoch [01/30], Step [0042/1733], Loss: 4.5175
| TRAIN SET | Epoch [01/30], Step [0043/1733], Loss: 4.5649
| TRAIN SET | Epoch [01/30], Step [0044/1733], Loss: 4.6472
| TRAIN SET | Epoch [01/30], Step [0045/1733], Loss: 4.6325
| TRAIN SET | Epoch [01/30], Step [0046/1733], Loss: 4.5906
| TRAIN SET | Epoch [01/30], Step [0047/1733], Loss: 4.2786
| TRAIN SET | Epoch [01/30], Step [0048/1733], Loss: 4.3819
| TRAIN SET | Epoch [01/30], Step [0049/1733], Loss: 4.3178
| TRAIN SET | Epoch [01/30], Step [0050/1733], Loss: 4.8189
| TRAIN SET | Epoch [01/30], Step [0051/1733], Loss: 4.4289
| TRAIN SET | Epoch [01/30], Step [0052/1733], Loss: 4.8468
| TRAIN SET | Epoch [01/30], Step [0053/1733], Loss: 4.5288
| TRAIN SET | Epoch [01/30], Step [0054/1733], Loss: 4.3826
| TRAIN SET | Epoch [01/30], Step [0055/1733], Loss: 4.6049
| TRAIN SET | Epoch [01/30], Step [0056/1733], Loss: 4.4327
| TRAIN SET | Epoch [01/30], Step [0057/1733], Loss: 4.3798
| TRAIN SET | Epoch [01/30], Step [0058/1733], Loss: 4.5854
| TRAIN SET | Epoch [01/30], Step [0059/1733], Loss: 4.4925
| TRAIN SET | Epoch [01/30], Step [0060/1733], Loss: 4.7001
| TRAIN SET | Epoch [01/30], Step [0061/1733], Loss: 4.6450
| TRAIN SET | Epoch [01/30], Step [0062/1733], Loss: 4.5905
| TRAIN SET | Epoch [01/30], Step [0063/1733], Loss: 4.7621
| TRAIN SET | Epoch [01/30], Step [0064/1733], Loss: 4.6076
| TRAIN SET | Epoch [01/30], Step [0065/1733], Loss: 4.4776
| TRAIN SET | Epoch [01/30], Step [0066/1733], Loss: 4.5823
| TRAIN SET | Epoch [01/30], Step [0067/1733], Loss: 4.4640
| TRAIN SET | Epoch [01/30], Step [0068/1733], Loss: 4.5278
| TRAIN SET | Epoch [01/30], Step [0069/1733], Loss: 4.8284
| TRAIN SET | Epoch [01/30], Step [0070/1733], Loss: 4.6122
| TRAIN SET | Epoch [01/30], Step [0071/1733], Loss: 4.6223
| TRAIN SET | Epoch [01/30], Step [0072/1733], Loss: 4.4909
| TRAIN SET | Epoch [01/30], Step [0073/1733], Loss: 4.5335
| TRAIN SET | Epoch [01/30], Step [0074/1733], Loss: 4.5708
| TRAIN SET | Epoch [01/30], Step [0075/1733], Loss: 4.1056
| TRAIN SET | Epoch [01/30], Step [0076/1733], Loss: 4.9320
| TRAIN SET | Epoch [01/30], Step [0077/1733], Loss: 4.3958
| TRAIN SET | Epoch [01/30], Step [0078/1733], Loss: 4.6694
| TRAIN SET | Epoch [01/30], Step [0079/1733], Loss: 4.5909
| TRAIN SET | Epoch [01/30], Step [0080/1733], Loss: 4.4208
| TRAIN SET | Epoch [01/30], Step [0081/1733], Loss: 4.1600
| TRAIN SET | Epoch [01/30], Step [0082/1733], Loss: 4.2931
| TRAIN SET | Epoch [01/30], Step [0083/1733], Loss: 4.6086
| TRAIN SET | Epoch [01/30], Step [0084/1733], Loss: 4.7920
| TRAIN SET | Epoch [01/30], Step [0085/1733], Loss: 4.2621
| TRAIN SET | Epoch [01/30], Step [0086/1733], Loss: 4.5646
| TRAIN SET | Epoch [01/30], Step [0087/1733], Loss: 4.4404
| TRAIN SET | Epoch [01/30], Step [0088/1733], Loss: 4.5909
| TRAIN SET | Epoch [01/30], Step [0089/1733], Loss: 4.5484
| TRAIN SET | Epoch [01/30], Step [0090/1733], Loss: 4.6563
| TRAIN SET | Epoch [01/30], Step [0091/1733], Loss: 4.2603
| TRAIN SET | Epoch [01/30], Step [0092/1733], Loss: 4.4903
| TRAIN SET | Epoch [01/30], Step [0093/1733], Loss: 4.0754
| TRAIN SET | Epoch [01/30], Step [0094/1733], Loss: 4.4546
| TRAIN SET | Epoch [01/30], Step [0095/1733], Loss: 4.4078
| TRAIN SET | Epoch [01/30], Step [0096/1733], Loss: 4.4619
| TRAIN SET | Epoch [01/30], Step [0097/1733], Loss: 4.0864
| TRAIN SET | Epoch [01/30], Step [0098/1733], Loss: 4.5491
| TRAIN SET | Epoch [01/30], Step [0099/1733], Loss: 4.7624
| TRAIN SET | Epoch [01/30], Step [0100/1733], Loss: 4.5610
| TRAIN SET | Epoch [01/30], Step [0101/1733], Loss: 4.4432
| TRAIN SET | Epoch [01/30], Step [0102/1733], Loss: 4.6327
| TRAIN SET | Epoch [01/30], Step [0103/1733], Loss: 4.5461
| TRAIN SET | Epoch [01/30], Step [0104/1733], Loss: 4.8199
| TRAIN SET | Epoch [01/30], Step [0105/1733], Loss: 4.5336
| TRAIN SET | Epoch [01/30], Step [0106/1733], Loss: 4.7979
| TRAIN SET | Epoch [01/30], Step [0107/1733], Loss: 4.5729
| TRAIN SET | Epoch [01/30], Step [0108/1733], Loss: 4.6348
| TRAIN SET | Epoch [01/30], Step [0109/1733], Loss: 4.3104
| TRAIN SET | Epoch [01/30], Step [0110/1733], Loss: 4.5595
| TRAIN SET | Epoch [01/30], Step [0111/1733], Loss: 4.4998
| TRAIN SET | Epoch [01/30], Step [0112/1733], Loss: 4.5779
| TRAIN SET | Epoch [01/30], Step [0113/1733], Loss: 4.5823
| TRAIN SET | Epoch [01/30], Step [0114/1733], Loss: 4.4954
| TRAIN SET | Epoch [01/30], Step [0115/1733], Loss: 4.7285
| TRAIN SET | Epoch [01/30], Step [0116/1733], Loss: 4.3115
| TRAIN SET | Epoch [01/30], Step [0117/1733], Loss: 4.6834
| TRAIN SET | Epoch [01/30], Step [0118/1733], Loss: 4.3197
| TRAIN SET | Epoch [01/30], Step [0119/1733], Loss: 4.6221
| TRAIN SET | Epoch [01/30], Step [0120/1733], Loss: 4.3140
| TRAIN SET | Epoch [01/30], Step [0121/1733], Loss: 4.3233
| TRAIN SET | Epoch [01/30], Step [0122/1733], Loss: 4.2590
| TRAIN SET | Epoch [01/30], Step [0123/1733], Loss: 4.5602
| TRAIN SET | Epoch [01/30], Step [0124/1733], Loss: 4.3953
| TRAIN SET | Epoch [01/30], Step [0125/1733], Loss: 4.3697
| TRAIN SET | Epoch [01/30], Step [0126/1733], Loss: 4.3817
| TRAIN SET | Epoch [01/30], Step [0127/1733], Loss: 4.4855
| TRAIN SET | Epoch [01/30], Step [0128/1733], Loss: 4.4831
| TRAIN SET | Epoch [01/30], Step [0129/1733], Loss: 4.0623
| TRAIN SET | Epoch [01/30], Step [0130/1733], Loss: 4.3728
| TRAIN SET | Epoch [01/30], Step [0131/1733], Loss: 4.5299
| TRAIN SET | Epoch [01/30], Step [0132/1733], Loss: 4.5268
| TRAIN SET | Epoch [01/30], Step [0133/1733], Loss: 4.4708
| TRAIN SET | Epoch [01/30], Step [0134/1733], Loss: 4.6393
| TRAIN SET | Epoch [01/30], Step [0135/1733], Loss: 4.5241
| TRAIN SET | Epoch [01/30], Step [0136/1733], Loss: 4.4209
| TRAIN SET | Epoch [01/30], Step [0137/1733], Loss: 4.7767
| TRAIN SET | Epoch [01/30], Step [0138/1733], Loss: 4.1488
| TRAIN SET | Epoch [01/30], Step [0139/1733], Loss: 4.4195
| TRAIN SET | Epoch [01/30], Step [0140/1733], Loss: 4.4211
| TRAIN SET | Epoch [01/30], Step [0141/1733], Loss: 4.5212
| TRAIN SET | Epoch [01/30], Step [0142/1733], Loss: 4.3499
| TRAIN SET | Epoch [01/30], Step [0143/1733], Loss: 4.4604
| TRAIN SET | Epoch [01/30], Step [0144/1733], Loss: 4.1346
| TRAIN SET | Epoch [01/30], Step [0145/1733], Loss: 4.4036
| TRAIN SET | Epoch [01/30], Step [0146/1733], Loss: 4.5757
| TRAIN SET | Epoch [01/30], Step [0147/1733], Loss: 4.5210
| TRAIN SET | Epoch [01/30], Step [0148/1733], Loss: 4.5118
| TRAIN SET | Epoch [01/30], Step [0149/1733], Loss: 4.0614
| TRAIN SET | Epoch [01/30], Step [0150/1733], Loss: 4.5142
| TRAIN SET | Epoch [01/30], Step [0151/1733], Loss: 4.1796
| TRAIN SET | Epoch [01/30], Step [0152/1733], Loss: 4.3774
| TRAIN SET | Epoch [01/30], Step [0153/1733], Loss: 4.4792
| TRAIN SET | Epoch [01/30], Step [0154/1733], Loss: 4.4608
| TRAIN SET | Epoch [01/30], Step [0155/1733], Loss: 4.1591
| TRAIN SET | Epoch [01/30], Step [0156/1733], Loss: 4.2606
| TRAIN SET | Epoch [01/30], Step [0157/1733], Loss: 4.7493
| TRAIN SET | Epoch [01/30], Step [0158/1733], Loss: 4.4141
| TRAIN SET | Epoch [01/30], Step [0159/1733], Loss: 4.2662
| TRAIN SET | Epoch [01/30], Step [0160/1733], Loss: 4.2389
| TRAIN SET | Epoch [01/30], Step [0161/1733], Loss: 4.5947
| TRAIN SET | Epoch [01/30], Step [0162/1733], Loss: 4.4154
| TRAIN SET | Epoch [01/30], Step [0163/1733], Loss: 4.6830
| TRAIN SET | Epoch [01/30], Step [0164/1733], Loss: 4.2612
| TRAIN SET | Epoch [01/30], Step [0165/1733], Loss: 4.2418
| TRAIN SET | Epoch [01/30], Step [0166/1733], Loss: 4.5093
| TRAIN SET | Epoch [01/30], Step [0167/1733], Loss: 4.3493
| TRAIN SET | Epoch [01/30], Step [0168/1733], Loss: 4.1233
| TRAIN SET | Epoch [01/30], Step [0169/1733], Loss: 4.3851
| TRAIN SET | Epoch [01/30], Step [0170/1733], Loss: 4.2914
| TRAIN SET | Epoch [01/30], Step [0171/1733], Loss: 4.4985
| TRAIN SET | Epoch [01/30], Step [0172/1733], Loss: 4.4608
| TRAIN SET | Epoch [01/30], Step [0173/1733], Loss: 4.5206
| TRAIN SET | Epoch [01/30], Step [0174/1733], Loss: 4.3244
| TRAIN SET | Epoch [01/30], Step [0175/1733], Loss: 4.3414
| TRAIN SET | Epoch [01/30], Step [0176/1733], Loss: 4.6358
| TRAIN SET | Epoch [01/30], Step [0177/1733], Loss: 4.4352
| TRAIN SET | Epoch [01/30], Step [0178/1733], Loss: 4.4767
| TRAIN SET | Epoch [01/30], Step [0179/1733], Loss: 4.3243
| TRAIN SET | Epoch [01/30], Step [0180/1733], Loss: 4.4918
| TRAIN SET | Epoch [01/30], Step [0181/1733], Loss: 4.5577
| TRAIN SET | Epoch [01/30], Step [0182/1733], Loss: 4.6251
| TRAIN SET | Epoch [01/30], Step [0183/1733], Loss: 4.2652
| TRAIN SET | Epoch [01/30], Step [0184/1733], Loss: 4.5043
| TRAIN SET | Epoch [01/30], Step [0185/1733], Loss: 4.3577
| TRAIN SET | Epoch [01/30], Step [0186/1733], Loss: 4.4590
| TRAIN SET | Epoch [01/30], Step [0187/1733], Loss: 4.3733
| TRAIN SET | Epoch [01/30], Step [0188/1733], Loss: 4.2956
| TRAIN SET | Epoch [01/30], Step [0189/1733], Loss: 4.4746
| TRAIN SET | Epoch [01/30], Step [0190/1733], Loss: 4.2182
| TRAIN SET | Epoch [01/30], Step [0191/1733], Loss: 4.4499
| TRAIN SET | Epoch [01/30], Step [0192/1733], Loss: 4.5082
| TRAIN SET | Epoch [01/30], Step [0193/1733], Loss: 4.3879
| TRAIN SET | Epoch [01/30], Step [0194/1733], Loss: 4.3059
| TRAIN SET | Epoch [01/30], Step [0195/1733], Loss: 4.5588
| TRAIN SET | Epoch [01/30], Step [0196/1733], Loss: 4.3000
| TRAIN SET | Epoch [01/30], Step [0197/1733], Loss: 4.3448
| TRAIN SET | Epoch [01/30], Step [0198/1733], Loss: 4.4991
| TRAIN SET | Epoch [01/30], Step [0199/1733], Loss: 4.4409
| TRAIN SET | Epoch [01/30], Step [0200/1733], Loss: 4.5911
| TRAIN SET | Epoch [01/30], Step [0201/1733], Loss: 4.0052
| TRAIN SET | Epoch [01/30], Step [0202/1733], Loss: 4.3190
| TRAIN SET | Epoch [01/30], Step [0203/1733], Loss: 4.7002
| TRAIN SET | Epoch [01/30], Step [0204/1733], Loss: 4.5315
| TRAIN SET | Epoch [01/30], Step [0205/1733], Loss: 4.4036
| TRAIN SET | Epoch [01/30], Step [0206/1733], Loss: 4.4130
| TRAIN SET | Epoch [01/30], Step [0207/1733], Loss: 4.2375
| TRAIN SET | Epoch [01/30], Step [0208/1733], Loss: 4.4617
| TRAIN SET | Epoch [01/30], Step [0209/1733], Loss: 3.9913
| TRAIN SET | Epoch [01/30], Step [0210/1733], Loss: 4.0857
| TRAIN SET | Epoch [01/30], Step [0211/1733], Loss: 4.1044
| TRAIN SET | Epoch [01/30], Step [0212/1733], Loss: 4.5164
| TRAIN SET | Epoch [01/30], Step [0213/1733], Loss: 4.3348
| TRAIN SET | Epoch [01/30], Step [0214/1733], Loss: 4.1926
| TRAIN SET | Epoch [01/30], Step [0215/1733], Loss: 4.1813
| TRAIN SET | Epoch [01/30], Step [0216/1733], Loss: 4.3465
| TRAIN SET | Epoch [01/30], Step [0217/1733], Loss: 3.8303
| TRAIN SET | Epoch [01/30], Step [0218/1733], Loss: 4.1918
| TRAIN SET | Epoch [01/30], Step [0219/1733], Loss: 4.0013
| TRAIN SET | Epoch [01/30], Step [0220/1733], Loss: 4.3102
| TRAIN SET | Epoch [01/30], Step [0221/1733], Loss: 4.3021
| TRAIN SET | Epoch [01/30], Step [0222/1733], Loss: 4.2680
| TRAIN SET | Epoch [01/30], Step [0223/1733], Loss: 4.4363
| TRAIN SET | Epoch [01/30], Step [0224/1733], Loss: 4.3216
| TRAIN SET | Epoch [01/30], Step [0225/1733], Loss: 4.4746
| TRAIN SET | Epoch [01/30], Step [0226/1733], Loss: 4.3196
| TRAIN SET | Epoch [01/30], Step [0227/1733], Loss: 4.1931
| TRAIN SET | Epoch [01/30], Step [0228/1733], Loss: 4.0581
| TRAIN SET | Epoch [01/30], Step [0229/1733], Loss: 4.1548
| TRAIN SET | Epoch [01/30], Step [0230/1733], Loss: 4.3301
| TRAIN SET | Epoch [01/30], Step [0231/1733], Loss: 4.3839
| TRAIN SET | Epoch [01/30], Step [0232/1733], Loss: 4.3813
| TRAIN SET | Epoch [01/30], Step [0233/1733], Loss: 4.0483
| TRAIN SET | Epoch [01/30], Step [0234/1733], Loss: 4.1995
| TRAIN SET | Epoch [01/30], Step [0235/1733], Loss: 4.3670
| TRAIN SET | Epoch [01/30], Step [0236/1733], Loss: 4.2469
| TRAIN SET | Epoch [01/30], Step [0237/1733], Loss: 4.4543
| TRAIN SET | Epoch [01/30], Step [0238/1733], Loss: 4.3787
| TRAIN SET | Epoch [01/30], Step [0239/1733], Loss: 4.0753
| TRAIN SET | Epoch [01/30], Step [0240/1733], Loss: 4.3296
| TRAIN SET | Epoch [01/30], Step [0241/1733], Loss: 4.2546
| TRAIN SET | Epoch [01/30], Step [0242/1733], Loss: 4.2469
| TRAIN SET | Epoch [01/30], Step [0243/1733], Loss: 4.4286
| TRAIN SET | Epoch [01/30], Step [0244/1733], Loss: 4.3236
| TRAIN SET | Epoch [01/30], Step [0245/1733], Loss: 4.0663
| TRAIN SET | Epoch [01/30], Step [0246/1733], Loss: 4.1016
| TRAIN SET | Epoch [01/30], Step [0247/1733], Loss: 4.5493
| TRAIN SET | Epoch [01/30], Step [0248/1733], Loss: 4.0832
| TRAIN SET | Epoch [01/30], Step [0249/1733], Loss: 4.4302
| TRAIN SET | Epoch [01/30], Step [0250/1733], Loss: 3.9895
| TRAIN SET | Epoch [01/30], Step [0251/1733], Loss: 4.1435
| TRAIN SET | Epoch [01/30], Step [0252/1733], Loss: 4.2101
| TRAIN SET | Epoch [01/30], Step [0253/1733], Loss: 3.9230
| TRAIN SET | Epoch [01/30], Step [0254/1733], Loss: 4.0880
| TRAIN SET | Epoch [01/30], Step [0255/1733], Loss: 4.3055
| TRAIN SET | Epoch [01/30], Step [0256/1733], Loss: 4.1787
| TRAIN SET | Epoch [01/30], Step [0257/1733], Loss: 4.6172
| TRAIN SET | Epoch [01/30], Step [0258/1733], Loss: 4.1457
| TRAIN SET | Epoch [01/30], Step [0259/1733], Loss: 4.3419
| TRAIN SET | Epoch [01/30], Step [0260/1733], Loss: 4.3871
| TRAIN SET | Epoch [01/30], Step [0261/1733], Loss: 4.5543
| TRAIN SET | Epoch [01/30], Step [0262/1733], Loss: 4.2016
| TRAIN SET | Epoch [01/30], Step [0263/1733], Loss: 4.0889
| TRAIN SET | Epoch [01/30], Step [0264/1733], Loss: 4.4707
| TRAIN SET | Epoch [01/30], Step [0265/1733], Loss: 4.5525
| TRAIN SET | Epoch [01/30], Step [0266/1733], Loss: 4.6214
| TRAIN SET | Epoch [01/30], Step [0267/1733], Loss: 4.2387
| TRAIN SET | Epoch [01/30], Step [0268/1733], Loss: 4.2378
| TRAIN SET | Epoch [01/30], Step [0269/1733], Loss: 4.5068
| TRAIN SET | Epoch [01/30], Step [0270/1733], Loss: 4.2915
| TRAIN SET | Epoch [01/30], Step [0271/1733], Loss: 4.4358
| TRAIN SET | Epoch [01/30], Step [0272/1733], Loss: 4.4320
| TRAIN SET | Epoch [01/30], Step [0273/1733], Loss: 4.3972
| TRAIN SET | Epoch [01/30], Step [0274/1733], Loss: 4.3380
| TRAIN SET | Epoch [01/30], Step [0275/1733], Loss: 4.3533
| TRAIN SET | Epoch [01/30], Step [0276/1733], Loss: 4.4230
| TRAIN SET | Epoch [01/30], Step [0277/1733], Loss: 4.1994
| TRAIN SET | Epoch [01/30], Step [0278/1733], Loss: 4.4123
| TRAIN SET | Epoch [01/30], Step [0279/1733], Loss: 4.2232
| TRAIN SET | Epoch [01/30], Step [0280/1733], Loss: 4.4544
| TRAIN SET | Epoch [01/30], Step [0281/1733], Loss: 4.4829
| TRAIN SET | Epoch [01/30], Step [0282/1733], Loss: 4.0665
| TRAIN SET | Epoch [01/30], Step [0283/1733], Loss: 4.4942
| TRAIN SET | Epoch [01/30], Step [0284/1733], Loss: 4.0288
| TRAIN SET | Epoch [01/30], Step [0285/1733], Loss: 4.3290
| TRAIN SET | Epoch [01/30], Step [0286/1733], Loss: 4.3096
| TRAIN SET | Epoch [01/30], Step [0287/1733], Loss: 4.2964
| TRAIN SET | Epoch [01/30], Step [0288/1733], Loss: 4.1029
| TRAIN SET | Epoch [01/30], Step [0289/1733], Loss: 4.4439
| TRAIN SET | Epoch [01/30], Step [0290/1733], Loss: 4.1760
| TRAIN SET | Epoch [01/30], Step [0291/1733], Loss: 4.6839
| TRAIN SET | Epoch [01/30], Step [0292/1733], Loss: 4.3013
| TRAIN SET | Epoch [01/30], Step [0293/1733], Loss: 4.5751
| TRAIN SET | Epoch [01/30], Step [0294/1733], Loss: 4.4689
| TRAIN SET | Epoch [01/30], Step [0295/1733], Loss: 4.2516
| TRAIN SET | Epoch [01/30], Step [0296/1733], Loss: 4.2715
| TRAIN SET | Epoch [01/30], Step [0297/1733], Loss: 4.3259
| TRAIN SET | Epoch [01/30], Step [0298/1733], Loss: 4.1292
| TRAIN SET | Epoch [01/30], Step [0299/1733], Loss: 4.4223
| TRAIN SET | Epoch [01/30], Step [0300/1733], Loss: 4.4235
| TRAIN SET | Epoch [01/30], Step [0301/1733], Loss: 4.0764
| TRAIN SET | Epoch [01/30], Step [0302/1733], Loss: 4.3342
| TRAIN SET | Epoch [01/30], Step [0303/1733], Loss: 4.2540
| TRAIN SET | Epoch [01/30], Step [0304/1733], Loss: 4.2509
| TRAIN SET | Epoch [01/30], Step [0305/1733], Loss: 4.0609
| TRAIN SET | Epoch [01/30], Step [0306/1733], Loss: 4.2058
| TRAIN SET | Epoch [01/30], Step [0307/1733], Loss: 3.9364
| TRAIN SET | Epoch [01/30], Step [0308/1733], Loss: 4.2934
| TRAIN SET | Epoch [01/30], Step [0309/1733], Loss: 4.1331
| TRAIN SET | Epoch [01/30], Step [0310/1733], Loss: 4.1177
| TRAIN SET | Epoch [01/30], Step [0311/1733], Loss: 4.1566
| TRAIN SET | Epoch [01/30], Step [0312/1733], Loss: 4.2810
| TRAIN SET | Epoch [01/30], Step [0313/1733], Loss: 4.1600
| TRAIN SET | Epoch [01/30], Step [0314/1733], Loss: 4.1318
| TRAIN SET | Epoch [01/30], Step [0315/1733], Loss: 4.1298
| TRAIN SET | Epoch [01/30], Step [0316/1733], Loss: 4.2178
| TRAIN SET | Epoch [01/30], Step [0317/1733], Loss: 4.2964
| TRAIN SET | Epoch [01/30], Step [0318/1733], Loss: 3.7807
| TRAIN SET | Epoch [01/30], Step [0319/1733], Loss: 4.3917
| TRAIN SET | Epoch [01/30], Step [0320/1733], Loss: 4.0132
| TRAIN SET | Epoch [01/30], Step [0321/1733], Loss: 4.0612
| TRAIN SET | Epoch [01/30], Step [0322/1733], Loss: 4.2292
| TRAIN SET | Epoch [01/30], Step [0323/1733], Loss: 3.9456
| TRAIN SET | Epoch [01/30], Step [0324/1733], Loss: 4.1138
| TRAIN SET | Epoch [01/30], Step [0325/1733], Loss: 4.1070
| TRAIN SET | Epoch [01/30], Step [0326/1733], Loss: 3.8661
| TRAIN SET | Epoch [01/30], Step [0327/1733], Loss: 4.0067
| TRAIN SET | Epoch [01/30], Step [0328/1733], Loss: 3.7827
| TRAIN SET | Epoch [01/30], Step [0329/1733], Loss: 3.6557
| TRAIN SET | Epoch [01/30], Step [0330/1733], Loss: 3.7795
| TRAIN SET | Epoch [01/30], Step [0331/1733], Loss: 3.9175
| TRAIN SET | Epoch [01/30], Step [0332/1733], Loss: 3.6894
| TRAIN SET | Epoch [01/30], Step [0333/1733], Loss: 3.5861
| TRAIN SET | Epoch [01/30], Step [0334/1733], Loss: 3.7465
| TRAIN SET | Epoch [01/30], Step [0335/1733], Loss: 3.9402
| TRAIN SET | Epoch [01/30], Step [0336/1733], Loss: 3.6544
| TRAIN SET | Epoch [01/30], Step [0337/1733], Loss: 3.8653
| TRAIN SET | Epoch [01/30], Step [0338/1733], Loss: 3.8554
| TRAIN SET | Epoch [01/30], Step [0339/1733], Loss: 3.9617
| TRAIN SET | Epoch [01/30], Step [0340/1733], Loss: 3.9418
| TRAIN SET | Epoch [01/30], Step [0341/1733], Loss: 3.6712
| TRAIN SET | Epoch [01/30], Step [0342/1733], Loss: 4.1855
| TRAIN SET | Epoch [01/30], Step [0343/1733], Loss: 3.8593
| TRAIN SET | Epoch [01/30], Step [0344/1733], Loss: 3.8507
| TRAIN SET | Epoch [01/30], Step [0345/1733], Loss: 3.9683
| TRAIN SET | Epoch [01/30], Step [0346/1733], Loss: 3.8227
| TRAIN SET | Epoch [01/30], Step [0347/1733], Loss: 3.9525
| TRAIN SET | Epoch [01/30], Step [0348/1733], Loss: 4.2229
| TRAIN SET | Epoch [01/30], Step [0349/1733], Loss: 4.0623
| TRAIN SET | Epoch [01/30], Step [0350/1733], Loss: 3.8892
| TRAIN SET | Epoch [01/30], Step [0351/1733], Loss: 3.3593
| TRAIN SET | Epoch [01/30], Step [0352/1733], Loss: 3.7333
